date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:16	14032/14032	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Aug%202020%2001:07:10%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.woff2	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.woff2	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/flaticon.css)
15:01:19	181628/181628	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Aug%202020%2001:07:10%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.svg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.svg	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/flaticon.css)
15:01:22	16280/16280	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Aug%202020%2001:07:10%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.woff	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.woff	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/flaticon.css)
15:01:22	25306/25306	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Aug%202020%2001:07:10%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.eot?	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticond41d.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/flaticon.css)
15:01:24	25128/25128	---M--	200	added ('OK')	font/ttf	date:Fri,%2021%20Aug%202020%2001:07:10%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.ttf	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/Flaticon.ttf	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/flaticon/flaticon.css)
15:01:33	64144/64144	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.woff2	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:36	74928/74928	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.woff	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.woff	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:44	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:44	629256/629256	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.svg	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:45	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.eot?	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:48	14888/14888	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.woff2	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:50	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:51	18156/18156	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.woff	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:51	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.eot?	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:54	141405/141405	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.svg	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:55	116280/116280	---M--	200	added ('OK')	font/ttf	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-brands-400.ttf	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:01:58	40416/40416	---M--	200	added ('OK')	font/ttf	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-regular-400.ttf	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:05	62472/62472	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.woff2	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.woff2	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:11	80484/80484	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.woff	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.woff	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:19	624767/624767	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.svg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.svg	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:26	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.eot	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:27	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.eot?	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:38	168176/168176	---M--	200	added ('OK')	font/ttf	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.ttf	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/webfonts/fa-solid-900.ttf	(from http://slidesigma.com/themes/html/petitudio/assets/fonts/font-awesome/css/all.min.css)
15:02:42	88274/88274	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:59:58%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/products/15.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/products/15.png	(from http://slidesigma.com/themes/html/petitudio/product-single.html)
15:02:46	46700/46700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:56:20%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/people/1.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/people/1.jpg	(from http://slidesigma.com/themes/html/petitudio/product-single.html)
15:02:50	43423/43423	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:56:36%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/people/2.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/people/2.jpg	(from http://slidesigma.com/themes/html/petitudio/product-single.html)
15:03:02	96277/96277	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:59:22%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/products/13.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/products/13.png	(from http://slidesigma.com/themes/html/petitudio/home-v2.html)
15:03:13	138244/138244	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:58:58%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/products/11.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/products/11.png	(from http://slidesigma.com/themes/html/petitudio/home-v2.html)
15:03:34	198629/198629	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:57:18%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/products/3.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/products/3.png	(from http://slidesigma.com/themes/html/petitudio/home-v2.html)
15:03:35	135863/135863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:14:22%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/1.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/1.jpg	(from http://slidesigma.com/themes/html/petitudio/home-v2.html)
15:03:36	39784/39784	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:57:16%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/people/3.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/people/3.jpg	(from http://slidesigma.com/themes/html/petitudio/home-v2.html)
15:03:45	52207/52207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:32:48%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/cta/4.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/cta/4.jpg	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:03:57	576690/576690	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:23:20%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/banner.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/banner.png	(from http://slidesigma.com/themes/html/petitudio/assets/css/style.css)
15:03:57	67559/67559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:33:26%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/cta/5.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/cta/5.jpg	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:03:58	3949/3949	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:15:20%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/clients/1.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/clients/1.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:03:58	3074/3074	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:16:36%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/clients/2.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/clients/2.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:03:59	3005/3005	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:17:26%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/clients/3.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/clients/3.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:03:59	3089/3089	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:30:24%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/clients/4.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/clients/4.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:04:00	4305/4305	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:30:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/clients/5.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/clients/5.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:04:00	3709/3709	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:22:48%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/clients/6.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/clients/6.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:04:02	9886/9886	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Aug%202020%2022:35:04%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/logo-light.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/logo-light.png	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:04:20	113163/113163	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:18:54%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/6.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/6.jpg	(from http://slidesigma.com/themes/html/petitudio/blog-grid.html)
15:04:23	123708/123708	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:19:16%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/7.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/7.jpg	(from http://slidesigma.com/themes/html/petitudio/blog-grid.html)
15:04:35	94976/94976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:19:34%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/8.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/8.jpg	(from http://slidesigma.com/themes/html/petitudio/blog-grid.html)
15:04:56	203259/203259	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:19:52%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/9.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/9.jpg	(from http://slidesigma.com/themes/html/petitudio/blog-grid.html)
15:05:13	271228/271228	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:23:52%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/12.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/12.jpg	(from http://slidesigma.com/themes/html/petitudio/blog-masonry.html)
15:05:20	277255/277255	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:16:16%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/2-lg.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/2-lg.jpg	(from http://slidesigma.com/themes/html/petitudio/post-single.html)
15:05:53	243217/243217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2018:06:36%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/about.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/about.jpg	(from http://slidesigma.com/themes/html/petitudio/about-us.html)
15:05:55	214679/214679	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2019:56:54%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/products/1.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/products/1.png	(from http://slidesigma.com/themes/html/petitudio/login.html)
15:06:00	303697/303697	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:10:48%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/about2.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/about2.png	(from http://slidesigma.com/themes/html/petitudio/about-us.html)
15:06:02	42157/42157	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2002:36:04%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/locations/1.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/locations/1.jpg	(from http://slidesigma.com/themes/html/petitudio/contact-us.html)
15:06:04	18124/18124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2002:36:04%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/locations/2.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/locations/2.jpg	(from http://slidesigma.com/themes/html/petitudio/contact-us.html)
15:06:10	103019/103019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2002:36:02%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/404.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/404.jpg	(from http://slidesigma.com/themes/html/petitudio/error.html)
15:06:18	527826/527826	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2019%20Aug%202020%2020:02:46%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/bg.png	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/bg.png	(from http://slidesigma.com/themes/html/petitudio/assets/css/style.css)
15:06:22	735056/735056	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2019%20Aug%202020%2016:00:06%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/banner/1.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/banner/1.jpg	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:06:25	444943/444943	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2019%20Aug%202020%2016:49:08%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/banner/2.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/banner/2.jpg	(from http://slidesigma.com/themes/html/petitudio/home-v3.html)
15:06:33	505740/505740	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2019%20Aug%202020%2017:14:54%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/blog/1-lg.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/blog/1-lg.jpg	(from http://slidesigma.com/themes/html/petitudio/post-single.html)
15:06:39	456864/456864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Aug%202020%2018:09:38%20GMT	http://slidesigma.com/themes/html/petitudio/assets/img/auth.jpg	D:/My%20Web%20Sites/AAAA/slidesigma.com/themes/html/petitudio/assets/img/auth.jpg	(from http://slidesigma.com/themes/html/petitudio/login.html)
